user_id,username,email,age,gender,product_id,action,title,url,price
cc7efdfe-6e2f-4c67-bf64-29687ff2d4dd,milleranna,kaylajones@example.com,52,Other,03d70b9f-3c0f-5152-8fb6-fc6e512cf2d9,view,TWIN SPARK Women Gold Heels Sandal,https://www.flipkart.com/twin-spark-women-gold-heels/p/itm45d80036ed6cd,499
978def15-e3d9-4681-9f7b-72364ae239f2,alangray,taylorjames@example.net,35,Female,d3198a81-26e5-5f63-887c-d8dda072e80a,purchase,Raavi colors Typography Women Round Neck Yellow T-Shirt,https://www.flipkart.com/raavi-colors-typography-women-round-neck-yellow-t-shirt/p/itm82ea9210bfe8f,549
5e3138a7-ba70-4cb4-baf3-e6744b5f3607,erin56,brandon28@example.org,55,Female,71796d84-49ca-5526-9299-b231358a6330,view,"CustomEra Back Cover for Redmi Note 4 (Mom Dad Yellow Design)  (Multicolor, Hard Case)",https://www.flipkart.com/customera-back-cover-redmi-note-4-mom-dad-yellow-design/p/itmca3175c2a2491,249
b9126fbf-2662-47e8-b9c2-39a5943969b7,kristen18,john61@example.net,52,Other,9873b8cf-baf7-5da6-bbbf-15f2eb85ccdb,like,"BUYMORE Back Cover for Mi Redmi 8  (Black, Grey, Grip Case, Silicon)",https://www.flipkart.com/buymore-back-cover-mi-redmi-8/p/itm5fc10ff2035fd,219
e6cdc2e9-3e52-4e5a-b30a-b530a71bd12e,michael78,mcole@example.org,37,Other,ca80b0db-2e2e-56bc-bcd8-373dcfaa2776,view,TELTREK Tempered Glass Guard for LAVA 34 SUPER (Flexible Shatterproof)  (Pack of 1),https://www.flipkart.com/teltrek-tempered-glass-guard-lava-34-super-flexible-shatterproof/p/itma913557ab1fa1,199
5f74cfb5-8379-4ca9-a20a-e57fed6cee02,matthew75,virginia75@example.org,45,Male,96b1e0fa-ec71-55b7-9f74-b20f2f5a3d10,purchase,Blue Wish Women Kurta and Palazzo Set Cotton Rayon Blend,https://www.flipkart.com/blue-wish-women-kurta-palazzo-set/p/itm665fcb5e38a2b,799
62b5d577-1e9b-4865-b39b-17076cc8ed43,jasonwebb,jeremy42@example.org,35,Other,1831de2c-90ef-58cb-b9b5-6685b57570cf,purchase,"KALART CRAFTS Multicolor Combo of 12 studs with different designs for girls, women Plastic Stud Earring, Earring Set",https://www.flipkart.com/kalart-crafts-multicolor-combo-12-studs-different-designs-girls-women-plastic-stud-earring-earring-set/p/itm2597e378b2b06,123
d88c54a7-73cc-443f-a274-a81a3c596309,fitzgeraldlouis,shawn24@example.com,53,Female,753d9bd9-a295-5c20-917e-af1f42dcdde9,purchase,"FULLYIDEA Back Cover for OPPO A53s  (Brown, Hard Case)",https://www.flipkart.com/fullyidea-back-cover-oppo-a53s/p/itmbdceec9808993,299
ffa91b58-4385-4bca-944e-969870aae476,johnsonjessica,michael68@example.com,33,Female,ce158d1c-565b-5945-b136-c1c672d2f926,view,"FULLYIDEA Back Cover for Realme C3, realme C3, RealmeC 3, realmeC 3, C3, C 3, RMX2020, RMX2021, RMX2027, RMX 2021  (Black, Hard Case)",https://www.flipkart.com/fullyidea-back-cover-realme-c3-realmec-3-c-rmx2020-rmx2021-rmx2027-rmx-2021/p/itm6d9cdd6e538b1,299
9a10b9ed-9bb5-4c21-a231-100507c309e8,mannjermaine,lynnjennifer@example.org,45,Other,ecf2d60b-bdc7-5c96-a128-dfb661e6415c,purchase,Senroar Brass Agate Gold Plated Ring,https://www.flipkart.com/senroar-brass-agate-gold-plated-ring/p/itmcceaae835ae01,"4,370"
5d538c7f-66fe-45d1-acbf-41907fd156a2,barrypalmer,clarklisa@example.com,31,Other,a8be61f0-cbc5-5fc8-a338-f1616fd9aa9a,view,HuppmeGift Happy Birthday Hena White (350 ml) Ceramic Coffee Mug  (350 ml),https://www.flipkart.com/huppmegift-happy-birthday-hena-white-350-ml-ceramic-coffee-mug/p/itmek7wyrbpsmddt,298
b4db8ab0-93e2-41e9-80c8-a207dcebcd2b,guy35,christopher67@example.org,49,Female,8932e904-2bf6-5163-812a-bd0d54ea2bb6,purchase,ORKIFF Mothers Day Gift For Mother 61311W Ceramic Coffee Mug  (330 ml),https://www.flipkart.com/orkiff-mothers-day-gift-mother-61311w-ceramic-coffee-mug/p/itm1cdf6867c1a14,198
9cb8f11c-309c-407f-a476-b01bd273c3dc,ruizjason,mendezamanda@example.com,39,Female,2d8a708f-6f60-5235-898f-c2e1d0c7ee76,view,FIVEGRANCE Printed Bhagalpuri Art Silk Saree  (Cream),https://www.flipkart.com/fivegrance-printed-bhagalpuri-art-silk-saree/p/itm03cf7b18d852c,549
5137493e-35ea-4e19-920b-e0debf075301,charlesfitzgerald,andersonlauren@example.org,23,Other,35e4e5b7-31d9-5d91-8997-dfe2dbb78d47,like,"Mansukh Back Cover for Realme 7i, Realme C17  (Multicolor, Hard Case)",https://www.flipkart.com/mansukh-back-cover-realme-7i-c17/p/itmb70391db611be,249
db0433e7-4251-4cc3-8fdf-b31b09e19e74,zacharylee,jeffersonchristian@example.org,48,Female,a5325996-f2e9-5b0c-823c-31d6214f24d4,purchase,"LAOPALA Pack of 27 Opalware Empress Brown Dinner Set  (Brown, Microwave Safe)",https://www.flipkart.com/laopala-pack-27-opalware-empress-brown-dinner-set/p/itm160206ceb0ae6,"4,395"
086ee485-7bb7-44f5-9fc4-5d8196257a92,lowerymegan,ashleyevans@example.net,34,Other,2d8a708f-6f60-5235-898f-c2e1d0c7ee76,like,FIVEGRANCE Printed Bhagalpuri Art Silk Saree  (Cream),https://www.flipkart.com/fivegrance-printed-bhagalpuri-art-silk-saree/p/itm03cf7b18d852c,549
d085c54f-9860-4678-9035-dfa2710bcc0e,jasonowens,traciramirez@example.org,52,Other,6753aef7-f693-54f5-8511-e7de07a2bf02,like,"MOBI SMART Back Cover for LG Stylus 2Back Cover/ LG Stylus 2Back Case  (Multicolor, Waterproof, Silicon)",https://www.flipkart.com/mobi-smart-back-cover-lg-stylus-2back-cover-case/p/itmfbb792mpmhsgr,199
3d0b2f39-b45d-44c7-b582-04c6069a1fcf,qoconnell,richard42@example.org,57,Female,236e2c60-71de-5563-ac7a-9602ca420f2e,view,"Homec 270 cm (9 ft) Polyester Long Door Curtain (Pack Of 2)  (Solid, Ltbrown)",https://www.flipkart.com/homec-270-cm-9-ft-polyester-long-door-curtain-pack-2/p/itmf3bfd84126a35,999
6c97f0df-136e-46d6-87c7-b98ee4466de5,jonesdavid,jrangel@example.org,45,Male,aac33474-dadc-5e6d-9eef-37cb5f4151cb,view,"ARTORIUS Back Cover for ViVo S1 Pro, ViVo S1 Pro Apple Iphone Logo Back Cover  (Multicolor)",https://www.flipkart.com/artorius-back-cover-vivo-s1-pro-pro-apple-iphone-logo/p/itmbfa6f7b57fe09,189
1524bb44-4dd0-44b5-b4d0-df4678de4585,nicholsbryan,thunt@example.net,58,Male,299854b4-662a-5589-853e-db006bfa8d33,purchase,"Casotec Back Cover for Redmi Note 11 Pro 4G, Redmi Note 11 Pro 5G  (Multicolor, 3D Case)",https://www.flipkart.com/casotec-back-cover-redmi-note-11-pro-4g-5g/p/itmd38693c0e46f5,249
4eb627a9-e1b2-4fa5-8583-8208454a41d8,lscott,thompsonkevin@example.org,33,Other,846d3ee3-cf5e-59ca-9936-ae949b474733,like,"Motoworld Waterproof Two Wheeler Cover for Ducati  (Monster 821, Silver)",https://www.flipkart.com/motoworld-waterproof-two-wheeler-cover-ducati/p/itmcfab72ed077f3,299
12b55efc-82e5-4b11-aa7a-76d3690fd885,mross,wconner@example.com,33,Male,7b27ff41-6c56-5741-889d-fa157ec55d39,purchase,"Mclaxa Doodle Art skin Mclaxa Moto G4 Play mobile back, Motorola Moto G4 Play Mobile Skin  (Doodle Art Skin With Super Matte Finish)",https://www.flipkart.com/mclaxa-doodle-art-skin-moto-g4-play-mobile-back-motorola/p/itm33151b37844f4,205
56154e20-47e4-409b-b341-a4f0f2ee0ee2,glenn20,asimmons@example.com,40,Other,1c02e484-a8da-5675-8d7f-9dd724ee9cad,like,"Morenzoprint Back Cover for Samsung Galaxy F42 5G  (Multicolor, Grip Case, Silicon)",https://www.flipkart.com/morenzoprint-back-cover-samsung-galaxy-f42-5g/p/itm2ef7ce53f1da1,189
5689229b-f962-4c31-b2c5-1c7a99614b11,vargaslisa,wkaiser@example.com,51,Female,be6a1a56-5d71-56d3-8359-4464d1f23dec,like,ATHLEZE Slides  (Multicolor 10),https://www.flipkart.com/athleze-slides/p/itmbbff12785a01d,379
3de34a4f-b284-4c47-a617-4de123086562,justinjones,ryanlaura@example.org,52,Female,853c8639-4af2-5bfb-97cd-022c72be46b0,view,"Keviv Back Cover for Samsung Galaxy M12, Samsung Galaxy F12, Samsung Galaxy A12  (Multicolor, Hard Case)",https://www.flipkart.com/keviv-back-cover-samsung-galaxy-m12-f12-a12/p/itmc87360eee7da3,199
512e391c-01e8-4ab4-b689-3d33cb8202a2,jeremiah73,tony04@example.net,51,Male,738bdfca-fc00-52df-918b-a8bc4fc2b5be,like,"MS STYLISH Back Cover for Vivo Y20i/V2027,Mickey,Mickey Mouse,Art, Cartoon, Teddy,Doll,  (Multicolor, Hard Case)",https://www.flipkart.com/ms-stylish-back-cover-vivo-y20i-v2027-mickey-mickey-mouse-art-cartoon-teddy-doll/p/itmb5dfe413532ef,228
633a1f26-a7fe-4287-8037-5f1dbc54bc2a,panderson,kaitlynwolf@example.com,49,Male,19b3e2a8-3bc5-5759-826c-5aa9bb6defed,purchase,QBM Electric soldering Iron complete set 25 W Simple.pack of 10 0 W Temperature Controlled  (Flat Tip),https://www.flipkart.com/qbm-electric-soldering-iron-complete-set-25-w-simple-pack-10-0-temperature-controlled/p/itm4586464954d75,990
27ba6f54-93fc-459e-ab54-2165afcc087f,joshua15,smithtammie@example.com,45,Female,14e7bef3-c7e3-513c-965f-a895673d7492,purchase,"Jivitha Creations Casual Regular Sleeves Printed Women White, Pink, Grey Top",https://www.flipkart.com/jivitha-creations-casual-3-4-sleeve-printed-women-white-pink-grey-top/p/itm187ae43aeb79c,699
d6a125cf-55f7-462d-bfa2-bef66b8e8749,kristinjames,nataliesullivan@example.net,56,Male,5d059745-2d5a-5359-8ce9-914b842523f7,like,"Chiraiyaa Back Cover for Moto G8 Plus  (Multicolor, Hard Case)",https://www.flipkart.com/chiraiyaa-back-cover-moto-g8-plus/p/itmeddc8b6f8e0ef,233
a97edc7d-76cf-43a5-b738-c45ed8b8628e,toddkelly,adamallen@example.net,25,Other,49ac004b-989c-5f3c-8ad0-de4f36f96a4b,view,"kolli Back Cover for Motorola Moto G5  (Multicolor, Hard Case)",https://www.flipkart.com/kolli-back-cover-motorola-moto-g5/p/itmcd1c2fc6a7c8f,219
7acb2894-e7c2-4f9e-a140-d74f79516a4c,emmadunn,kristinvang@example.net,48,Female,8c43ed30-6624-5447-928a-1b5b15cc70c1,like,"Searching for the Forgotten War - 1812 United States of America  (English, Paperback, Carstens Patrick Richard ARC ARC)",https://www.flipkart.com/searching-forgotten-war-1812-united-states-america/p/itmde8cbb90aac01,990
ab648e51-1c42-41b6-8eb3-f96c2f7db45e,matthewsbeth,clarkkevin@example.org,50,Female,ee619ba9-15d3-5585-a0dc-8ff64fda6662,view,"WOELLO Back Cover for Samsung Galaxy J4 Plus Back Cover  (Multicolor, Grip Case, Silicon)",https://www.flipkart.com/woello-back-cover-samsung-galaxy-j4-plus/p/itm382e700fe0d96,229
e15e1ba1-d773-4ce7-bf71-44e453be00c0,christinahooper,cyoung@example.org,54,Other,79278609-adab-5e34-9286-67f5e9c77e40,like,"Yoprint Back Cover for Vivo Y19 Music Printed Back Cover  (Multicolor, Shock Proof)",https://www.flipkart.com/yoprint-back-cover-vivo-y19-music-printed/p/itmdce0c4a24cec8,270
d1e09c74-c7be-4e8f-9078-0556f56277d5,dallen,meghan96@example.org,28,Other,6bda37f3-7685-5821-8031-7ef6db27ca6d,purchase,"MD CASES ZONE Back Cover for OnePlus Nord CE 5G jusus god Printed back cover  (Multicolor, Hard Case)",https://www.flipkart.com/md-cases-zone-back-cover-oneplus-nord-ce-5g-jusus-god-printed/p/itm83ac54d317b51,229
80cf98d9-6762-4cf8-9368-c4b1962e3f1d,schwartzangela,kimberly01@example.org,24,Female,07124196-e607-5b13-b118-8acb7333ca34,purchase,"STYLE MARO Back Cover for Samsung Galaxy M51  (Multicolor, Hard Case)",https://www.flipkart.com/style-maro-back-cover-samsung-galaxy-m51/p/itm5487448d2d429,179
ecf5ea31-0d92-4363-bb9e-fe9dbcc8e615,jonesnicholas,anthonymeadows@example.com,33,Female,f9866bdb-55ff-5305-9e69-7bd14a14e6a6,like,"Deparq Back Cover for Realme C25  (Black, Grip Case, Silicon)",https://www.flipkart.com/deparq-back-cover-realme-c25/p/itmedde74309add4,229
9d643549-8ecd-4063-8c68-abedc0c1cb6b,dawndavis,andrew73@example.com,43,Male,d7d2fce6-8872-5bf2-93a7-a5adc58d1bdc,purchase,Lowis Women Kurta and Sharara Set Rayon,https://www.flipkart.com/lowis-women-kurta-sharara-set/p/itm7e55c017e8455,799
c53ba4b6-a652-4981-a42f-d89f145ad900,astrong,meyerbeth@example.net,22,Male,626afa50-f9ef-5d53-bd0f-907f3df420af,view,Flipkart SmartBuy Back Cover for OPPO Ace 2  (Multicolor),https://www.flipkart.com/flipkart-smartbuy-back-cover-oppo-ace-2/p/itmb369a4fb38515,229
83ecdc59-b76e-4825-80a4-28e719f76573,ecantrell,brownkyle@example.org,30,Other,78bfdd2c-b5bb-59df-b8d2-e877869eb8bd,purchase,RapTag Back Camera Lens Glass Protector for Cii Realme x7 Pro  (Pack of: 2),https://www.flipkart.com/raptag-back-camera-lens-glass-protector-cii-realme-x7-pro/p/itmba96c241b6a0f,201
6bb405aa-288c-4ccc-8780-98ed7d3de529,julie01,mmyers@example.com,57,Female,35e79ec2-8278-5f0d-81ad-c40278f471a1,purchase,"Baby Girl Sticker Poster|Adorable Sleeping Baby Poster|Baby Poster For Kids Room/Living Room/Bed Room|Wall Interior|Poster for Pregnant Women|Self Adhesive Wall Sticker Paper Print  (13 inch X 19 inch, Rolled in Safety Cardboard Tube)",https://www.flipkart.com/baby-girl-sticker-poster-adorable-sleeping-poster-baby-poster-kids-room-living-room-bed-room-wall-interior-poster-pregnant-women-self-adhesive-wall-paper-print/p/itmfff5e4c7c3ffc,251
dbf5b758-5ef2-4e72-b3bb-786635687666,lisaburnett,avillegas@example.org,23,Other,2f171cb8-91b5-50bc-b5e7-66c9a451550b,like,"Selfless Back Cover for Vivo X70 Pro  (Multicolor, Dual Protection, Silicon)",https://www.flipkart.com/selfless-back-cover-vivo-x70-pro/p/itm2f93f453790d7,219
6e46188a-5201-4cd5-b1eb-cb73d7ce4470,jacksonrobert,montoyasarah@example.org,32,Male,c3212f84-4fe4-5ab1-9f63-62dfd31aa36b,view,"MAMTABRASS Brass sheep for decor & showpiece Decorative Showpiece  -  15.24 cm  (Brass, Gold)",https://www.flipkart.com/mamtabrass-brass-sheep-decor-showpiece-decorative-15-24-cm/p/itm77f6e1e6344db,"1,900"
4d0cf86c-a218-4aeb-9ec3-d44c5bdcea39,thomas61,cmiller@example.com,40,Male,c8df98c3-6cbd-558b-a855-2743247d066a,purchase,"Yoprint Back Cover for Poco M2 Pro  (Red, Shock Proof)",https://www.flipkart.com/yoprint-back-cover-poco-m2-pro/p/itmc067b81647c33,230
cdc854a2-a792-4481-8909-511819619aa8,ejacobs,markle@example.net,23,Female,ee580d4d-9dbe-5b71-a0b0-e3bb78f2ffe6,purchase,"Keviv Back Cover for Samsung Galaxy A40  (Multicolor, Hard Case)",https://www.flipkart.com/keviv-back-cover-samsung-galaxy-a40/p/itm79fe5de0e1896,249
23c63299-c77e-4b60-a9d1-b2cdacb5b8ba,sstewart,jamie83@example.net,21,Female,c72ceeb1-938d-573d-9f63-b1c8aa58d632,like,RVTCC Edge To Edge Tempered Glass for Samsung GALAXY M51  (Pack of 1),https://www.flipkart.com/rvtcc-edge-tempered-glass-samsung-galaxy-m51/p/itmba9d01203561a,169
4436532d-7a98-478c-9455-ff8f586fd981,karlrobinson,grose@example.com,56,Male,32250215-f9e2-5c7b-85c9-57dc404ba8c6,view,"UDNAG Printed Cushions & Pillows Cover  (40.5 cm*40.5 cm, White)",https://www.flipkart.com/udnag-printed-cushions-pillows-cover/p/itm87e4f961f1cab,289
72866713-1987-47b1-86e5-23d0eeac3663,matthew62,duncanalice@example.org,26,Other,6e232282-aad2-5c2c-8960-f02e86d831ce,view,HDF Remote Control Compatible For  LCD/LED TV. URC69 LG/Plasma Remote Controller  (Black),https://www.flipkart.com/hdf-remote-control-compatible-lcd-led-tv-urc69-lg-plasma-controller/p/itm6f45b8d732eea,299
7f54b667-26c4-469e-8243-da8d057bddf4,shawn21,josephshaw@example.com,22,Female,67a9df3a-604d-58f0-80bb-d0e3cd15bf7d,like,"Dignity Global Baby Boys Casual Shirt Jacket, Jeans  (Multicolor)",https://www.flipkart.com/dignity-global-baby-boys-casual-shirt-jacket-jeans/p/itmcf9d57bbbf001,995
b22a7046-b916-4ddd-a99e-f0514a017bad,lynnleah,glenn47@example.com,56,Male,ad031811-6c3b-5242-ad89-ff1beed57526,view,"varulax ROUNSY Triangle Stainless Steel Towel Ring (PACK OF 2)/ Towel Holder/ Napping Ring/ Unique Bath Towel Stand/ Towel Hanger Silver (STAINLESS STEEL) (PACK OF 2) SILVER Towel Holder  (Stainless Steel, Aluminium)",https://www.flipkart.com/varulax-rounsy-triangle-stainless-steel-towel-ring-pack-2-holder-napping-ring-unique-bath-stand-hanger-silver-stainless-steel-2-holder/p/itm7b2c9fa6d67ff,299
905d573c-ed5d-4541-9ab6-619ea3fa88a4,kenneth45,johnbailey@example.com,24,Other,e58629a2-3ec1-5a8f-a77b-3e6e5e2de8dd,like,RapTag Edge To Edge Screen Guard for nii HP Pavilion Gaming 15-dk1509TX 15.6 Inch Laptop  (Pack of 1),https://www.flipkart.com/raptag-edge-screen-guard-nii-hp-pavilion-gaming-15-dk1509tx-15-6-inch-laptop/p/itm3abe3e7f74f3c,401
56154e20-47e4-409b-b341-a4f0f2ee0ee2,glenn20,asimmons@example.com,40,Other,9ce7d1c2-9d36-568c-922a-207d025f3845,purchase,AMEZ Back Cover for Realme C25s  (Multicolor),https://www.flipkart.com/amez-back-cover-realme-c25s/p/itm8d11ccb9b1194,233
222a5e00-e287-44ff-8000-561547f165ff,carmengarrett,bullockmargaret@example.net,29,Other,1873ca7b-c434-595a-8bf3-a84f3748f935,purchase,"Allit Back Cover for Realme Narzo 30A  (Multicolor, Silicon)",https://www.flipkart.com/allit-back-cover-realme-narzo-30a/p/itmf5c02fe3f0667,129
c9e03d27-f77f-4ae2-935c-24af810538be,steveanderson,alexanderharris@example.org,37,Other,9c2ea4bc-5df7-50fc-ba80-14b78b04eafe,purchase,Unique Case Back Cover for Techno Spark 5Pro  (Multicolor),https://www.flipkart.com/unique-case-back-cover-techno-spark-5pro/p/itm02560497fe6fb,219
2b8d6820-0ebd-4bca-8ad9-d84b5b805081,grantwyatt,mathewsteresa@example.com,36,Other,1348caed-1d79-5841-b352-7810647ccfd0,like,COBIERTAS Back Cover for Mi Redmi Note 7s  (Multicolor),https://www.flipkart.com/cobiertas-back-cover-mi-redmi-note-7s/p/itm411b8da199d21,219
2ce05bb8-8f07-44a3-aeb2-ac31490cdd56,vsmith,ladams@example.com,25,Other,7a73872f-76a4-587d-a3a0-b3ea53b4dcf8,view,FOODIE PUPPIES Rubber Bone For Dog,https://www.flipkart.com/foodie-puppies-rubber-bone-dog/p/itm88f1c415cf6ac,284
b288e7e8-f875-429d-9c03-ab270f2caed5,jasmine88,rmoore@example.com,36,Male,65044615-877d-56ea-a201-eddc9ecdb6e5,view,krati by tara Women Embroidered Pure Cotton Straight Kurta  (Pink),https://www.flipkart.com/krati-tara-women-embroidered-straight-kurta/p/itmb68dfa63f16f6,410
58e7c47b-1d13-4c03-9a31-2157a9127c6a,lthomas,timothy34@example.com,58,Other,b592f600-db87-52e8-a85e-65a1861050fb,view,"Brothers Store Back Cover for Vivo Y17, Vivo Y15, Vivo Y12  (Multicolor, Shock Proof)",https://www.flipkart.com/brothers-store-back-cover-vivo-y17-y15-y12/p/itmfd318998b7980,269
57214049-8c79-4b2b-bcc8-ecd0a011a599,jhouse,sherrivargas@example.net,59,Male,52682bf3-12ed-5d36-aaab-3431b8670a50,like,QualityBeast Car Cover For Hyundai Universal For Car (Without Mirror Pockets)  (Multicolor),https://www.flipkart.com/qualitybeast-car-cover-hyundai-universal-without-mirror-pockets/p/itm2bb5b72deee94,"1,299"
a7feaab5-bb04-47bd-b9e2-f7e88847cebb,sboyd,john90@example.com,36,Female,da886d7e-daad-5e99-9f56-f5979a0443ae,like,"The Isle of Life  (English, Paperback, Whitman Stephen French)",https://www.flipkart.com/the-isle-of-life/p/itmf9kpyedzkzrh7,"1,199"
35f9c484-7007-49f3-bd5a-e35cfc8a387d,ylawrence,christopherwilliams@example.org,23,Male,872069f5-fa9e-54b1-812f-c2d7d4b2e9ad,view,"Coverholic Back Cover for Samsung Galaxy M02s  (Multicolor, Shock Proof)",https://www.flipkart.com/coverholic-back-cover-samsung-galaxy-m02s/p/itmad4d017cfd335,269
53d8b6eb-ad44-433a-981d-f3768896c848,erikcunningham,xeverett@example.net,40,Male,e85a5fae-5e69-5bc9-be4b-0ad8eacdda50,like,Autoprime Car Cover For Renault Captur (With Mirror Pockets)  (Multicolor),https://www.flipkart.com/autoprime-car-cover-renault-captur-with-mirror-pockets/p/itm5a463e89176dd,"1,325"
f264a8b3-21a6-4daf-b6ed-80d852b697c2,eriktate,melissa01@example.org,60,Male,c95e0184-f863-5777-8ae9-89b5f06d7501,purchase,RangDe Back Cover for Oppo A9  (Multicolor),https://www.flipkart.com/rangde-back-cover-oppo-a9/p/itm5b19c82ca144d,258
81aac4e0-8d38-4619-929b-140d2dcc8480,mcarlson,sydneybrown@example.com,39,Other,1eec4dd0-17f7-511d-9191-0a1f2596ee6c,purchase,"BYXIS Back Cover for Redmi 9 Prime Pubg, Pubg Map, Pubg Game, Pubg Love  (Multicolor, Shock Proof)",https://www.flipkart.com/byxis-back-cover-redmi-9-prime-pubg-pubg-map-game-love/p/itm3f67c307d81a9,255
512e391c-01e8-4ab4-b689-3d33cb8202a2,jeremiah73,tony04@example.net,51,Male,22138d14-d23e-551d-a54f-cc900bc34306,purchase,Exoctic Silver Shreela I Love You Romantic Quotes 085 Ceramic Coffee Mug  (325 ml),https://www.flipkart.com/exoctic-silver-shreela-love-you-romantic-quotes-085-ceramic-coffee-mug/p/itmfe5390a71cf8a,274
f245a58e-9313-4b99-a194-924f25544f7c,martinezsamantha,williamandrews@example.net,30,Female,fa8443e1-2430-535b-8e3b-67ad1b237ceb,view,STYLELOVER Loafers For Men  (Maroon),https://www.flipkart.com/stylelover-loafers-men/p/itm0f8584dbb2d45,569
5a58910b-e993-422e-8354-64221c9a5955,michelle43,amyramos@example.net,19,Other,a317a0b9-59c5-5d9c-adfd-d9876ca03bb2,purchase,"Sswastik Back Cover for LG W30 Pro  (Multicolor, Grip Case, Silicon)",https://www.flipkart.com/sswastik-back-cover-lg-w30-pro/p/itm5f9357d7a9d91,217
d939e20f-30bf-488a-b46e-30a508eb3620,luke57,christopher16@example.org,58,Male,b6e651e4-410c-5f44-bec9-0dee75463b9f,like,"Zenil Back Cover for Redmi Note 10 Pro, Redmi Note 10 Pro Max  (Multicolor, Hard Case)",https://www.flipkart.com/zenil-back-cover-redmi-note-10-pro-pro-max/p/itm3cbd0ee80b5fa,269
218c664c-7340-489d-a29c-aa138390c3ae,donnaelliott,steven75@example.org,50,Male,6cd9449f-8a7d-5d29-982b-c4dcb0fd3ead,like,ACM WSM2P20RD1087F Watch Strap Silicone Belt 20mm for Garmin Vivomove Style ( Smartwatch Sports Band Red) Smart Watch Strap  (Red),https://www.flipkart.com/acm-wsm2p20rd1087f-watch-strap-silicone-belt-20mm-garmin-vivomove-style-smartwatch-sports-band-red-smart/p/itm149982221d115,379
dd564153-d4fc-43dc-a0a8-dba6ab7475ea,xblanchard,amills@example.org,24,Male,6216d7bd-bf68-587c-a2c0-95a267853f93,like,GlassUp Edge To Edge Tempered Glass for Vivo U3  (Pack of 1),https://www.flipkart.com/glassup-edge-tempered-glass-vivo-u3/p/itmf86146e49bf6e,189
0c05e437-1ca2-4de3-ba82-a92c9633d7ed,lauriehill,maryjoseph@example.org,36,Female,c73362a1-2194-5afc-bcc4-97b6d8ef995a,purchase,K3RIZAAN Pink Girls Sling Bag - Regular Size,https://www.flipkart.com/k3rizaan-pink-sling-bag-new-desgin-casual-women-hand-bags/p/itmbe73c763b9163,399
a6962e3f-08b5-45fe-8def-43668d6f1f6d,lisa20,mark14@example.net,34,Female,3557661a-8edb-59d5-a92e-6d2b8787ec19,view,"WOELLO Back Cover for Itel A44  (Multicolor, Grip Case, Silicon)",https://www.flipkart.com/woello-back-cover-itel-a44/p/itm56e22c90873a2,229
1bd35455-462a-4b23-ae9c-ca24951945e8,sgray,nathanieljohnson@example.com,31,Other,aa780f5d-477b-5e2f-890c-0f1ec76d4ae0,purchase,"Mitvaa Back Cover for Tecno Spark 6 Go  (Multicolor, Dual Protection, Silicon)",https://www.flipkart.com/mitvaa-back-cover-tecno-spark-6-go/p/itm3c020f773ba9d,239
b19c829d-a885-4f21-a22d-d0f31386fd1f,berrymartin,rachel64@example.net,58,Other,059002f1-e47a-524d-b0a5-a1a6bb2cc1fc,purchase,Akeeta Men Solid Mid-Calf/Crew  (Pack of 6),https://www.flipkart.com/akeeta-men-solid-mid-calf-crew/p/itm8640094369995,449
3c2f7260-00dd-4025-bda0-a3b6f1527e30,lfisher,jacob36@example.com,45,Male,1a7e67d5-e5df-5c9f-aa00-08103788c658,like,"PNBEE Back Cover for Xiaomi Redmi Y2 -Butterfly Printed Back Case Cover  (Multicolor, Hard Case)",https://www.flipkart.com/pnbee-back-cover-xiaomi-redmi-y2-butterfly-printed-case/p/itmf7z3kctcug7xa,235
7e999080-7993-4800-ba05-68bd027670a8,anguyen,ejennings@example.com,39,Female,d3e0a798-fba1-5819-bf4a-361f2a6ebe14,purchase,"ALPEEDA Back Cover for Vivo V21 5G Back Cover  (Multicolor, Grip Case, Silicon)",https://www.flipkart.com/alpeeda-back-cover-vivo-v21-5g/p/itm4375bb78f35d8,229
2aa01933-33be-4e3b-8455-198a441c4489,stevenweaver,walkermichael@example.org,28,Female,a6fc206c-58ef-572f-8f64-758f26acb88b,view,"RUNVO Back Cover for Vivo V20 Back Cover  (Multicolor, Grip Case, Silicon)",https://www.flipkart.com/runvo-back-cover-vivo-v20/p/itm79727704a76de,220
a65ba65b-16d0-4181-ae9a-4011dcf96c73,christywhitehead,samanthaherman@example.com,49,Female,fd5e363d-335f-5037-bd46-6bf78a0b86ea,like,"My Thing! Back Cover for Mi Redmi 10  (Multicolor, Hard Case)",https://www.flipkart.com/my-thing-back-cover-mi-redmi-10/p/itm3d0c4330aa3d6,240
13628624-671e-40c4-8ca9-872a4a407f1c,howard65,browndennis@example.com,57,Other,a8fce423-110b-5753-bbcf-28ce9d94966a,purchase,"SIYAPA Back Cover for Samsung Galaxy M10s  (Multicolor, Grip Case)",https://www.flipkart.com/siyapa-back-cover-samsung-galaxy-m10s/p/itmb5692d0232e0f,299
7979adbb-2e7f-40c5-ab11-04ffab3540f9,danielle45,christopher96@example.com,41,Male,dcaf7c14-e405-5751-bf00-ddb3d59020cd,purchase,"Golden Discount Back Cover for OPPO F9 Pro  (Black, White, Shock Proof, Silicon)",https://www.flipkart.com/golden-discount-back-cover-oppo-f9-pro/p/itm94ea930123151,238
